2025-04-15 10:05:42 Tue,16142,78.119934,33.366364
2025-04-15 10:05:45 Tue,16314,78.192032,33.421677
2025-04-15 10:05:48 Tue,16150,78.259323,33.389252
2025-04-15 10:05:51 Tue,16227,78.365074,33.339661
2025-04-15 10:05:54 Tue,16286,78.393913,33.291977
2025-04-15 10:05:57 Tue,16201,78.437172,33.234756
2025-04-15 10:06:00 Tue,16137,78.461205,33.171814
2025-04-15 10:06:04 Tue,15488,78.528496,33.068817
2025-04-15 10:06:07 Tue,14953,78.523689,33.023041
2025-04-15 10:06:10 Tue,14533,78.422752,33.112686
2025-04-15 10:06:13 Tue,14528,78.437172,33.173721
2025-04-15 10:06:16 Tue,14904,78.422752,33.196609
2025-04-15 10:06:19 Tue,15492,78.451591,33.251923
2025-04-15 10:06:22 Tue,15781,78.451591,33.236664
2025-04-15 10:06:25 Tue,15787,78.480431,33.217590
2025-04-15 10:06:28 Tue,16065,78.504463,33.160370
2025-04-15 10:06:32 Tue,15630,78.557335,33.122223
2025-04-15 10:06:35 Tue,14917,78.566948,33.070724
2025-04-15 10:06:38 Tue,14765,78.581367,33.116501
2025-04-15 10:06:41 Tue,14751,78.518883,33.147018
2025-04-15 10:06:44 Tue,14778,78.504463,33.141296
2025-04-15 10:06:47 Tue,14762,78.480431,33.152740
2025-04-15 10:06:50 Tue,14489,78.509270,33.120316
2025-04-15 10:06:53 Tue,14262,78.470818,33.103149
2025-04-15 10:06:56 Tue,14515,78.451591,33.091705
2025-04-15 10:07:00 Tue,14776,78.389107,33.105057
2025-04-15 10:07:03 Tue,14778,78.355461,33.070724
2025-04-15 10:07:06 Tue,14817,78.432365,33.017319
2025-04-15 10:07:09 Tue,14664,78.427559,33.005875
2025-04-15 10:07:12 Tue,14498,78.403526,32.992508
2025-04-15 10:07:15 Tue,14662,78.312195,33.114594
2025-04-15 10:07:18 Tue,14760,78.124741,33.213776
2025-04-15 10:07:21 Tue,15110,78.240097,33.301514
2025-04-15 10:07:24 Tue,15158,78.268936,33.290070
2025-04-15 10:07:28 Tue,14950,78.143967,33.372086
2025-04-15 10:07:31 Tue,14743,78.177612,33.358734
2025-04-15 10:07:34 Tue,14904,78.182419,33.433121
2025-04-15 10:07:37 Tue,14555,78.288170,33.375900
2025-04-15 10:07:40 Tue,13650,78.292969,33.240479
2025-04-15 10:07:43 Tue,13483,78.153580,33.167999
2025-04-15 10:07:46 Tue,13626,78.139160,33.164185
2025-04-15 10:07:49 Tue,13825,78.115128,33.179443
2025-04-15 10:07:52 Tue,14032,78.095901,33.282440
2025-04-15 10:07:56 Tue,14360,78.115128,33.353012
2025-04-15 10:07:59 Tue,14443,78.115128,33.373993
2025-04-15 10:08:02 Tue,14010,78.062256,33.415955
2025-04-15 10:08:05 Tue,13282,78.076675,33.454102
2025-04-15 10:08:08 Tue,12863,78.038223,33.448380
2025-04-15 10:08:11 Tue,12780,78.033417,33.484619
2025-04-15 10:08:14 Tue,12568,77.942093,33.633392
2025-04-15 10:08:17 Tue,12120,77.889221,33.742111
2025-04-15 10:08:20 Tue,11304,77.778664,33.734482
2025-04-15 10:08:24 Tue,11713,77.769051,33.747833
2025-04-15 10:08:27 Tue,12408,77.749825,33.763092
2025-04-15 10:08:30 Tue,12961,77.711372,33.827942
2025-04-15 10:08:33 Tue,13547,77.735405,33.843201
2025-04-15 10:08:36 Tue,14153,77.682533,33.938568
2025-04-15 10:08:39 Tue,14198,77.720985,33.951920
2025-04-15 10:08:42 Tue,14205,77.716179,33.950012
2025-04-15 10:08:45 Tue,14415,77.807510,33.923309
2025-04-15 10:08:48 Tue,13742,77.821930,33.898514
2025-04-15 10:08:51 Tue,13838,77.826736,33.881348
2025-04-15 10:08:55 Tue,13506,77.826736,33.803146
2025-04-15 10:08:58 Tue,13129,77.836349,33.797424
2025-04-15 10:09:01 Tue,13101,77.826736,33.814590
2025-04-15 10:09:04 Tue,13127,77.783470,33.875626
2025-04-15 10:09:07 Tue,13274,77.778664,33.898514
2025-04-15 10:09:10 Tue,13685,77.759438,33.927124
2025-04-15 10:09:13 Tue,13768,77.735405,33.944290
2025-04-15 10:09:16 Tue,14118,77.749825,33.866089
2025-04-15 10:09:19 Tue,14410,77.783470,33.604782
2025-04-15 10:09:23 Tue,14295,77.797890,33.614319
2025-04-15 10:09:26 Tue,14345,77.845955,33.637207
2025-04-15 10:09:29 Tue,14063,77.836349,33.831757
2025-04-15 10:09:32 Tue,14305,77.826736,33.848923
2025-04-15 10:09:35 Tue,14450,77.831535,33.845108
2025-04-15 10:09:38 Tue,14627,77.826736,33.776443
2025-04-15 10:09:41 Tue,14397,77.942093,33.742111
2025-04-15 10:09:44 Tue,14356,77.975739,33.642929
2025-04-15 10:09:47 Tue,14277,77.990158,33.591431
2025-04-15 10:09:51 Tue,14082,78.023804,33.496063
2025-04-15 10:09:54 Tue,13877,78.018997,33.444565
2025-04-15 10:09:57 Tue,14065,77.990158,33.501785
2025-04-15 10:10:00 Tue,14013,78.018997,33.511322
2025-04-15 10:10:03 Tue,13774,78.028610,33.663910
2025-04-15 10:10:06 Tue,13265,78.033417,33.688705
2025-04-15 10:10:09 Tue,13291,77.999771,33.740204
2025-04-15 10:10:12 Tue,13221,77.980545,33.774536
2025-04-15 10:10:15 Tue,13416,77.985352,33.831757
2025-04-15 10:10:19 Tue,13582,77.980545,33.816498
2025-04-15 10:10:22 Tue,13722,77.966125,33.801239
2025-04-15 10:10:25 Tue,12941,77.961319,33.740204
2025-04-15 10:10:28 Tue,12211,77.913254,33.652466
2025-04-15 10:10:31 Tue,11929,77.865189,33.625763
2025-04-15 10:10:34 Tue,11566,77.778664,33.684891
2025-04-15 10:10:37 Tue,11158,77.687340,33.820312
2025-04-15 10:10:40 Tue,11024,77.605629,33.953827
2025-04-15 10:10:43 Tue,10878,77.567177,34.041580
2025-04-15 10:10:47 Tue,11027,77.514305,34.068283
2025-04-15 10:10:50 Tue,11422,77.374916,34.148392
2025-04-15 10:10:53 Tue,11802,77.322044,34.154114
2025-04-15 10:10:56 Tue,12382,77.288391,34.238037
2025-04-15 10:10:59 Tue,11787,77.249939,34.238037
2025-04-15 10:11:02 Tue,11449,77.221100,34.276184
2025-04-15 10:11:05 Tue,11672,77.182648,34.325775
2025-04-15 10:11:08 Tue,12008,77.149002,34.335312
2025-04-15 10:11:11 Tue,11619,77.134583,34.392532
2025-04-15 10:11:15 Tue,11663,77.076904,34.468826
2025-04-15 10:11:18 Tue,11958,77.004807,34.499344
2025-04-15 10:11:21 Tue,12043,76.971161,34.518417
2025-04-15 10:11:24 Tue,12439,76.956741,34.575638
2025-04-15 10:11:27 Tue,12644,76.971161,34.644302
2025-04-15 10:11:30 Tue,12937,76.990387,34.657654
2025-04-15 10:11:33 Tue,12642,76.980774,34.669098
2025-04-15 10:11:36 Tue,12327,76.961548,34.663376
2025-04-15 10:11:39 Tue,12294,76.966354,34.716782
2025-04-15 10:11:43 Tue,11558,76.951935,34.760651
2025-04-15 10:11:46 Tue,11158,76.923096,34.764465
2025-04-15 10:11:49 Tue,11331,76.831772,34.804520
2025-04-15 10:11:52 Tue,11099,76.807732,34.728226
2025-04-15 10:11:55 Tue,10972,76.774086,34.802612
2025-04-15 10:11:58 Tue,10259,76.701988,34.859833
2025-04-15 10:12:01 Tue,9866,76.644310,34.903702
2025-04-15 10:12:04 Tue,10360,76.567406,34.972366
2025-04-15 10:12:07 Tue,10826,76.528954,35.100174
2025-04-15 10:12:10 Tue,11407,76.504921,35.102081
2025-04-15 10:12:14 Tue,11411,76.471275,35.153580
2025-04-15 10:12:17 Tue,10572,76.432823,35.189819
2025-04-15 10:12:20 Tue,10425,76.379951,35.222244
2025-04-15 10:12:23 Tue,10502,76.375145,35.290909
2025-04-15 10:12:26 Tue,9380,76.322266,35.294724
2025-04-15 10:12:29 Tue,9063,76.259781,35.355759
2025-04-15 10:12:32 Tue,8983,76.173264,35.353851
2025-04-15 10:12:35 Tue,8884,76.096359,35.464478
2025-04-15 10:12:38 Tue,8851,76.000229,35.586548
